0.5,1084
1.5,1197
2.5,1309
3.5,1418
4.5,1524
5.5,1626
6.5,1721
7.5,1809
8.5,1889
9.5,1960
10.5,2022
11.5,2074
12.5,2114
13.5,2144
14.5,2162
15.5,2168
16.5,2162
17.5,2144
18.5,2114
19.5,2074
20.5,2022
21.5,1960
22.5,1889
23.5,1809
24.5,1721
25.5,1626
26.5,1524
27.5,1418
28.5,1309
29.5,1197
30.5,1084
31.5,970
32.5,858
33.5,749
34.5,643
35.5,542
36.5,446
37.5,358
38.5,278
39.5,207
40.5,145
41.5,93
42.5,53
43.5,23
44.5,5
45.5,0
46.5,5
47.5,23
48.5,53
49.5,93
50.5,145
51.5,207
52.5,278
53.5,358
54.5,446
55.5,541
56.5,643
57.5,749
58.5,858
59.5,970
60.5,1083
61.5,1197
62.5,1309
63.5,1418
64.5,1524
65.5,1625
66.5,1721
67.5,1809
68.5,1889
69.5,1960
70.5,2022
71.5,2074
72.5,2114
73.5,2144
74.5,2162
75.5,2168
76.5,2162
77.5,2144
78.5,2114
79.5,2074
80.5,2022
81.5,1960
82.5,1889
83.5,1809
84.5,1721
85.5,1626
86.5,1524
87.5,1418
88.5,1309
89.5,1197
90.5,1084
91.5,970
92.5,858
93.5,749
94.5,643
95.5,542
96.5,446
97.5,358
98.5,278
99.5,207
100.5,145
101.5,93
102.5,53
103.5,23
104.5,5
105.5,0
106.5,5
107.5,23
108.5,53
109.5,93
110.5,145
111.5,207
112.5,278
113.5,358
114.5,446
115.5,541
116.5,643
117.5,749
118.5,858
119.5,970
120.5,1083
121.5,1197
122.5,1309
123.5,1418
124.5,1524
125.5,1625
126.5,1721
127.5,1809
128.5,1889
129.5,1960
130.5,2022
131.5,2074
132.5,2114
133.5,2144
134.5,2162
135.5,2168
136.5,2162
137.5,2144
138.5,2114
139.5,2074
140.5,2022
141.5,1960
142.5,1889
143.5,1809
144.5,1721
145.5,1626
146.5,1524
147.5,1418
148.5,1309
149.5,1197
150.5,1084
151.5,970
152.5,858
153.5,749
154.5,643
155.5,542
156.5,446
157.5,358
158.5,278
159.5,207
160.5,145
161.5,93
162.5,53
163.5,23
164.5,5
165.5,0
166.5,5
167.5,23
168.5,53
169.5,93
170.5,145
171.5,207
172.5,278
173.5,358
174.5,446
175.5,541
176.5,643
177.5,749
178.5,858
179.5,970
180.5,1083
181.5,1197
182.5,1309
183.5,1418
184.5,1524
185.5,1625
186.5,1721
187.5,1809
188.5,1889
189.5,1960
190.5,2022
191.5,2074
192.5,2114
193.5,2144
194.5,2162
195.5,2168
196.5,2162
197.5,2144
198.5,2114
199.5,2074
200.5,2022
201.5,1960
202.5,1889
203.5,1809
204.5,1721
205.5,1626
206.5,1524
207.5,1418
208.5,1309
209.5,1197
210.5,1084
211.5,970
212.5,858
213.5,749
214.5,643
215.5,542
216.5,446
217.5,358
218.5,278
219.5,207
220.5,145
221.5,93
222.5,53
223.5,23
224.5,5
225.5,0
226.5,5
227.5,23
228.5,53
229.5,93
230.5,145
231.5,207
232.5,278
233.5,358
234.5,446
235.5,541
236.5,643
237.5,749
238.5,858
239.5,970
240.5,1083
241.5,1197
242.5,1309
243.5,1418
244.5,1524
245.5,1625
246.5,1721
247.5,1809
248.5,1889
249.5,1960
250.5,2022
251.5,2074
252.5,2114
253.5,2144
254.5,2162
255.5,2168
256.5,2162
257.5,2144
258.5,2114
259.5,2074
260.5,2022
261.5,1960
262.5,1889
263.5,1809
264.5,1721
265.5,1626
266.5,1524
267.5,1418
